"id","date","confirmed","deaths","recovered","tests","vaccines","people_vaccinated","people_fully_vaccinated","hosp","icu","vent","school_closing","workplace_closing","cancel_events","gatherings_restrictions","transport_closing","stay_home_restrictions","internal_movement_restrictions","international_movement_restrictions","information_campaigns","testing_policy","contact_tracing","facial_coverings","vaccination_policy","elderly_people_protection","government_response_index","stringency_index","containment_health_index","economic_support_index","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","latitude","longitude","population","iso_alpha_3","iso_alpha_2","iso_numeric","iso_currency","key_local","key_google_mobility","key_apple_mobility","key_jhu_csse","key_nuts","key_gadm"
"59a13ceb",2022-01-25,72210867,870838,NA,783349059,545513108,250387586,213981202,143297,25311,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-01-26,72895313,874733,NA,785439617,546311143,250586947,214162408,141674,25073,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-01-27,73425577,877824,NA,787485088,547107008,250783812,214339803,137503,24470,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-01-28,73981352,881703,NA,789372114,548069392,251012500,214552913,133318,24021,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-01-29,74223465,883009,NA,790598136,548542870,251132677,214666637,127041,23432,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-01-30,74327523,883370,NA,791361923,548809334,251204546,214734542,125816,23196,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-01-31,74989495,885943,NA,792609107,549444156,251363325,214894810,124054,22909,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-01,75285900,889525,NA,794381865,550064517,251512094,215056667,120533,22670,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-02,75610929,893156,NA,796274005,550641330,251656278,215213032,117190,21913,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-03,75923171,896178,NA,797874731,551166181,251785226,215354606,112678,21330,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-04,76236151,900154,NA,799357630,551827539,251937756,215540834,107689,20576,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-05,76359918,901022,NA,800476134,552269241,252046571,215675444,101694,19642,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-06,76418395,901400,NA,801109105,552484305,252105664,215737246,99087,19280,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-07,76766514,904139,NA,802360160,552972042,252234257,215871069,97280,18979,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-08,76961010,907497,NA,804007683,553478176,252360721,216018276,93609,18351,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-09,77187359,911067,NA,805569797,553993943,252491244,216165420,90113,17716,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-10,77360952,914328,NA,807040293,554507804,252620075,216306981,86034,17044,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-11,77530775,917135,NA,808445919,555136802,252771849,216483211,81494,16121,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-12,77594737,917896,NA,809333628,555486093,252862244,216586961,76818,15437,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-13,77629125,918368,NA,809833333,555640492,252905142,216634070,74345,14886,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-14,77835449,920954,NA,810818134,555985480,252994230,216732968,72085,14391,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-15,77950961,923804,NA,812397574,556391106,253095267,216849713,68705,13814,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-16,78092141,927110,NA,814038641,556809437,253198720,216968112,65238,13146,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-17,78196006,930297,NA,815558797,557220996,253298330,217079313,61859,12545,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-18,78305615,932788,NA,816926605,557751606,253422579,217223599,58660,11922,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-19,78351826,933480,NA,817825587,558036042,253497027,217302704,54814,11237,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-20,78377993,933894,NA,818285082,558191391,253539306,217345188,52974,10777,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-21,78433652,934654,NA,819001368,558510706,253619254,217433777,51320,10453,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-22,78556769,937380,NA,820224304,558866790,253710080,217533510,49428,10174,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-23,78641313,940404,NA,821602495,559213155,253797658,217627494,47038,9622,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-24,78714719,943312,NA,822839137,559545518,253880596,217713785,44380,9113,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-25,78800705,946121,NA,823971491,559942907,253976586,217819966,42035,8605,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-26,78825927,946686,NA,824675471,560187605,254041720,217884962,39278,7998,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-27,78835013,946883,NA,825098976,560311617,254075691,217917085,37964,7595,NA,-2,-2,-2,-4,-1,-1,-1,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-02-28,78942813,948855,NA,825994580,560630273,254151931,217998736,36982,7358,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-01,78986396,950788,NA,827271976,560912617,254220389,218072648,35342,7148,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-02,79044542,953136,NA,828517572,561173438,254286874,218144573,33770,6797,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-03,79096279,955018,NA,829726397,561430273,254351765,218214209,31996,6488,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-04,79145866,956910,NA,830796369,561751731,254430100,218303497,29869,6039,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-05,79162481,957217,NA,831464823,561935089,254479592,218355810,27801,5681,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-06,79169256,957429,NA,831820318,562024775,254505851,218380677,27011,5492,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-07,79232308,959115,NA,832613626,562237424,254562245,218435723,26401,5345,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-08,79266324,960690,NA,833822537,562454188,254617323,218494537,25188,4988,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-09,79314028,962503,NA,834962148,562669739,254673234,218554135,24175,4743,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-10,79352221,964062,NA,835976902,562885177,254727872,218614000,22841,4440,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-11,79396596,965746,NA,836978185,563146937,254791971,218688220,21501,4174,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-12,79407518,966218,NA,837611294,563289928,254831219,218729619,20232,3882,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-13,79413908,966361,NA,837963317,563364529,254852858,218750613,19546,3777,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-14,79462956,963926,NA,838758789,563561897,254904538,218802359,19020,3681,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-15,79511352,965449,NA,839984557,563768629,254957307,218855360,18519,3504,NA,-2,-2,-2,-2,-1,-1,-1,4,2,3,1,-3,5,-2,52.6,53.24,60.12,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-16,79550748,967482,NA,841183223,563978689,255011765,218908174,17945,3453,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-17,79586734,968690,NA,842290190,564178672,255062448,218956788,17394,3296,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-18,79623203,969733,NA,843300968,564433896,255125343,219018830,16540,3129,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-19,79635322,970065,NA,843913936,564579801,255164427,219055851,15659,3040,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-20,79643175,970148,NA,844268636,564656100,255187129,219073740,15341,2937,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-21,79689310,971107,NA,845046988,564846603,255239064,219118859,15071,2869,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-22,79714979,972104,NA,846192404,565031036,255287315,219162952,14553,2738,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-23,79762066,973459,NA,847300512,565225609,255339779,219209772,14170,2593,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-24,79799812,974441,NA,848291349,565416046,255392789,219253214,13623,2499,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-25,79833549,975273,NA,849262770,565650169,255454802,219308829,13100,2314,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-26,79845604,975436,NA,849891566,565774773,255488955,219339297,12574,2214,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-27,79853102,975486,NA,850227637,565839302,255506986,219354325,12203,2170,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-28,79895338,976396,NA,850934608,566013474,255557331,219392898,12094,2134,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-29,79920966,977153,NA,851988727,566212168,255603959,219433061,11810,2091,NA,-2,-2,-2,-2,-1,-1,-2,4,2,3,1,-3,5,-2,55.73,58.8,63.69,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-30,79966408,978361,NA,853046155,566615694,255664242,219491194,11545,2026,NA,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
"59a13ceb",2022-03-31,80004185,979236,NA,853999907,567173149,255739746,219557837,11294,1949,NA,-2,-2,-1,-1,-1,0,-1,4,2,3,1,-2,5,-2,45.31,43.06,51.79,0,1,"United States",NA,NA,38,-97,326687501,"USA","US",840,"USD",NA,"ChIJCzYy5IS16lQRQrfeQ5K5Oxw","United States","US",NA,"USA"
